dataset,dialogue_id,utterance_idx,speaker,split,utterance,intention,donation_amount,donation_made,traditional_summary,scd_summary,scm_summary,binary_label,category
P4G,20180826-180009_407_live,6,EE,train,Are they a non profit organization?,Seeking clarification about the organization's status,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,7,ER,train,Yes they are!,Confirming the organization's non-profit status,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,8,ER,train,They work 100% on donated funds.,Explaining the funding source of the organization,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,9,ER,train,"There is  a lack of support for children in developing countries, especially in war zones.",Highlighting the lack of support for children in developing countries,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,10,ER,train,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",Providing a specific example of children in war zones,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,11,ER,train,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",Sharing a shocking statistic to emphasize the issue,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,12,ER,train,Your donation can address such problems.,Encouraging the listener to donate,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,13,EE,train,"Oh wow, shocking news.",Expressing shock at the information provided,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,14,EE,train,Do you know how many children have been helped due to this organization?,Inquiring about the impact of the organization,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,15,ER,train,According t0 their yearend report they were able to reach 155 million children.,Providing a statistic on the number of children helped,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,16,ER,train,Over 200k of those kids were in the US.,Adding a specific detail about children helped in the US,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,17,EE,train,Thats awesome!,Expressing admiration for the organization's impact,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,18,EE,train,Are you apart of this organization or just support them?,Asking about the speaker's involvement with the organization,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,19,ER,train,I am just a supporter but I would like to ask how much do you like to donate to the charity?,Clarifying their role and making a donation request,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,20,ER,train,Your donation will be directly deducted from your task payment.,Explaining how the donation will be processed,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,21,ER,train,You can choose any amount from $0 to all your payment,Providing options for the donation amount,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,22,EE,train,"The payment of the task is 30 cents, I would donate 10c",Stating the amount they wish to donate,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,23,ER,train,That is awesome!,Expressing appreciation for the donation,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,24,ER,train,Thank you so much! What are you hoping your donation will help with?,Asking about the donor's hopes for their contribution,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,25,EE,train,its not a lot but hopefully go towards someone else donation to help children in war zone areas,Explaining their hope for the donation's impact,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,26,ER,train,I am so grateful for your donation.,Expressing gratitude for the donation,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,27,ER,train,It means alot to this rganization.,Emphasizing the importance of the donation to the organization,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
P4G,20180826-180009_407_live,28,EE,train,"Of course, its a great organization to support",Expressing support for the organization,0.0,0,"ER introduces Save the Children, an international NGO supporting children's rights and relief in developing countries, to EE. ER shares shocking statistics about children in war zones and encourages donations. EE decides to donate 10 cents from a task payment, hoping it contributes to aiding children in conflict areas. ER expresses gratitude, and EE acknowledges the importance of supporting such organizations, mentioning past donations to similar charities.","The conversation begins with ER introducing a charitable organization and offering information, which EE is open to receiving. ER employs a persuasive strategy by sharing impactful statistics and emphasizing the organization's reliance on donations. EE expresses shock and curiosity, leading to a positive exchange about donation possibilities. ER maintains a supportive and grateful tone, while EE shows willingness to contribute, albeit modestly. The conversation concludes with mutual appreciation and a shared sentiment of supporting a worthy cause.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER demonstrates high warmth by expressing gratitude and appreciation for EE's interest and donation. ER's competence is high, as they provide detailed information about the organization, its impact, and how donations are used, indicating knowledge and effective communication.

user2 (EE):
  warmth: high
  competence: high
  explanation: EE shows high warmth by engaging positively, expressing shock and appreciation, and showing willingness to donate. EE's competence is high, as they ask relevant questions, demonstrate understanding, and make informed decisions about their donation.",0,expressed_donate_did
